customer_id,timestamp,reason_code,duration_sec,transcript_snippet,refinance_intent,competitor_shopping,payoff_intent,rate_sensitivity,sentiment
C0107595,2026-09-07 06:44:31.541663,GENERAL,153,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,-0.23
C0107598,2026-07-11 04:05:43.960457,MORTGAGE_INQUIRY,760,Called about refinancing options — wanted to know break-even on closing costs against a 5.55% offer.,True,True,False,0.73,-0.65
C0107602,2026-08-31 21:43:04.015343,MORTGAGE_INQUIRY,717,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.79,0.09
C0107602,2026-09-08 22:18:06.315657,MORTGAGE_INQUIRY,288,Called about refinancing options — wanted to know break-even on closing costs against a 5.25% offer.,True,True,False,0.89,-0.13
C0107606,2026-09-04 13:40:50.821539,MORTGAGE_INQUIRY,679,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.89,-0.41
C0107608,2026-06-27 07:09:21.099646,GENERAL,690,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.85
C0107610,2026-06-15 05:18:08.253767,STATEMENT,768,Confirmed next payment due date.,False,False,False,0.04,0.03
C0107617,2026-08-09 04:29:47.049279,GENERAL,423,General question about online banking access.,False,False,False,0.17,0.55
C0107620,2026-06-19 15:08:34.621626,PAYMENT,353,General question about online banking access.,False,False,False,0.29,0.39
C0107623,2026-08-03 11:31:57.870757,MORTGAGE_INQUIRY,254,Customer asked what our current 30-year rates look like and mentioned they saw 5.45% at an online lender.,True,True,False,0.85,-0.47
C0107623,2026-08-04 12:06:04.596459,MORTGAGE_INQUIRY,488,Customer asked what our current 30-year rates look like and mentioned they saw 5.19% at a competitor.,True,True,False,1.0,-0.06
C0107625,2026-07-28 14:26:50.378909,MORTGAGE_INQUIRY,640,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.9,-0.24
C0107628,2026-07-11 03:45:25.129388,MORTGAGE_INQUIRY,624,Customer asked what our current 30-year rates look like and mentioned they saw 5.49% at Chase.,True,True,False,0.88,-0.2
C0107628,2026-09-08 15:56:20.336301,MORTGAGE_INQUIRY,159,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.43,0.01
C0107631,2026-08-05 10:40:04.444052,MORTGAGE_INQUIRY,260,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.41,-0.09
C0107631,2026-08-28 21:18:39.888763,MORTGAGE_INQUIRY,773,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.75,-0.2
C0107634,2026-08-01 00:58:31.898494,ESCROW,345,General question about online banking access.,False,False,False,0.21,0.03
C0107634,2026-08-29 18:40:02.315464,MORTGAGE_INQUIRY,639,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.45,0.2
C0107635,2026-07-18 15:12:10.582035,PAYMENT,297,General question about online banking access.,False,False,False,0.26,0.44
C0107635,2026-07-31 03:22:54.361162,MORTGAGE_INQUIRY,536,Customer asked what our current 30-year rates look like and mentioned they saw 5.6% at Chase.,True,False,False,0.72,0.35
C0107638,2026-07-10 03:05:57.680429,MORTGAGE_INQUIRY,204,Customer asked what our current 30-year rates look like and mentioned they saw 5.58% at an online lender.,True,True,False,0.7,0.12
C0107638,2026-09-06 07:33:11.121976,MORTGAGE_INQUIRY,228,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.68,0.57
C0107640,2026-08-30 16:34:33.677477,GENERAL,340,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,0.32
C0107640,2026-09-05 13:47:57.806957,ESCROW,394,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.06,-0.88
C0107642,2026-07-20 13:33:07.365501,MORTGAGE_INQUIRY,646,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.93,0.0
C0107642,2026-08-03 19:39:13.033208,ESCROW,812,Asked how to set up autopay for the mortgage.,False,False,False,0.05,0.18
C0107643,2026-08-03 05:08:52.382638,GENERAL,71,Asked how to set up autopay for the mortgage.,False,False,False,0.15,0.74
C0107649,2026-06-20 03:21:37.363782,ESCROW,440,Question about escrow analysis and property tax increase.,False,False,False,0.27,-0.01
C0107649,2026-06-27 03:37:39.411713,ESCROW,429,General question about online banking access.,False,False,False,0.02,-0.04
C0107652,2026-07-23 14:47:14.023314,PAYMENT,688,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.32
C0107653,2026-07-08 08:48:19.535291,PAYMENT,512,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.1,-0.0
C0107653,2026-07-15 11:10:13.769014,GENERAL,646,General question about online banking access.,False,False,False,0.18,0.16
C0107658,2026-07-21 22:34:23.400778,MORTGAGE_INQUIRY,745,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.85,-0.21
C0107659,2026-06-20 10:21:23.811666,MORTGAGE_INQUIRY,439,Called about refinancing options — wanted to know break-even on closing costs against a 5.21% offer.,True,True,False,0.56,0.07
C0107660,2026-08-17 23:08:18.061969,PAYMENT,707,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.14,0.51
C0107660,2026-09-05 06:34:36.415133,MORTGAGE_INQUIRY,158,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.78,-0.47
C0107661,2026-06-15 20:31:24.414990,MORTGAGE_INQUIRY,452,Customer asked what our current 30-year rates look like and mentioned they saw 5.45% at Chase.,True,True,False,0.7,-0.03
C0107662,2026-06-18 03:24:09.584872,ESCROW,786,Question about escrow analysis and property tax increase.,False,False,False,0.15,-0.08
C0107662,2026-06-21 11:51:16.497864,MORTGAGE_INQUIRY,105,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.73,0.36
C0107674,2026-07-09 01:51:26.797714,PAYMENT,557,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.35,-0.31
C0107674,2026-08-03 19:43:51.523611,PAYMENT,895,Asked how to set up autopay for the mortgage.,False,False,False,0.42,-0.02
C0107675,2026-07-27 05:06:55.745067,MORTGAGE_INQUIRY,543,Called about refinancing options — wanted to know break-even on closing costs against a 5.1% offer.,True,False,False,0.47,-0.28
C0107679,2026-06-21 04:46:57.027470,GENERAL,296,Question about escrow analysis and property tax increase.,False,False,False,0.13,0.45
C0107679,2026-07-29 11:52:08.197967,PAYMENT,802,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.17,0.15
C0107681,2026-07-23 04:32:48.145689,STATEMENT,688,Confirmed next payment due date.,False,False,False,0.12,-0.11
C0107682,2026-07-26 12:09:36.178315,MORTGAGE_INQUIRY,123,Called about refinancing options — wanted to know break-even on closing costs against a 5.17% offer.,True,True,False,0.74,-0.18
C0107682,2026-08-13 20:03:56.772907,MORTGAGE_INQUIRY,196,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.9,-0.33
C0107685,2026-08-27 08:59:28.285484,MORTGAGE_INQUIRY,543,Customer asked what our current 30-year rates look like and mentioned they saw 5.47% at Chase.,True,True,False,0.74,-0.44
C0107686,2026-06-28 10:31:03.590728,MORTGAGE_INQUIRY,761,Called about refinancing options — wanted to know break-even on closing costs against a 5.39% offer.,True,False,False,0.75,-0.19
C0107686,2026-08-08 21:50:02.623873,GENERAL,364,Asked how to set up autopay for the mortgage.,False,False,False,0.01,0.35
C0107687,2026-08-16 03:48:52.812968,GENERAL,574,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.26,0.27
C0107687,2026-09-03 03:07:09.679783,ESCROW,261,Confirmed next payment due date.,False,False,False,0.09,0.35
C0107689,2026-06-27 10:13:44.061660,STATEMENT,118,Confirmed next payment due date.,False,False,False,0.22,0.14
C0107690,2026-07-27 22:54:30.751228,MORTGAGE_INQUIRY,352,Customer asked what our current 30-year rates look like and mentioned they saw 5.4% at an online lender.,True,False,False,0.84,0.06
C0107690,2026-07-31 06:28:44.076471,MORTGAGE_INQUIRY,571,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,1.0,0.13
C0107699,2026-08-06 09:43:15.740655,ESCROW,877,Question about escrow analysis and property tax increase.,False,False,False,0.32,0.0
C0107700,2026-07-01 17:40:56.557746,PAYMENT,641,General question about online banking access.,False,False,False,0.05,-0.2
C0107705,2026-07-09 06:51:34.986065,MORTGAGE_INQUIRY,781,Called about refinancing options — wanted to know break-even on closing costs against a 5.59% offer.,True,False,False,0.64,-0.13
C0107705,2026-08-25 00:38:04.421125,ESCROW,640,Question about escrow analysis and property tax increase.,False,False,False,0.0,-0.31
C0107706,2026-07-29 07:42:38.308400,MORTGAGE_INQUIRY,703,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.84,0.37
C0107706,2026-08-02 20:27:03.199386,MORTGAGE_INQUIRY,823,Customer asked what our current 30-year rates look like and mentioned they saw 5.46% at Rocket.,True,False,False,0.83,-0.69
C0107707,2026-07-13 20:42:11.666168,STATEMENT,521,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.04,0.0
C0107708,2026-07-01 01:57:12.161205,PAYMENT,302,Asked how to set up autopay for the mortgage.,False,False,False,0.0,0.14
C0107712,2026-08-11 05:35:58.788107,STATEMENT,240,Asked how to set up autopay for the mortgage.,False,False,False,0.01,0.03
C0107713,2026-06-14 01:53:01.419010,PAYMENT,218,Confirmed next payment due date.,False,False,False,0.33,0.49
C0107713,2026-06-25 05:10:22.942159,GENERAL,487,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.08
C0107717,2026-06-22 15:51:30.440543,STATEMENT,697,General question about online banking access.,False,False,False,0.2,0.25
C0107717,2026-09-09 01:29:58.127902,PAYMENT,325,Asked how to set up autopay for the mortgage.,False,False,False,0.25,-0.09
C0107720,2026-08-15 10:57:09.624267,MORTGAGE_INQUIRY,188,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.73,0.15
C0107724,2026-07-18 17:13:01.604711,PAYMENT,424,Asked how to set up autopay for the mortgage.,False,False,False,0.04,0.38
C0107725,2026-08-31 10:34:44.500001,ESCROW,612,General question about online banking access.,False,False,False,0.31,0.21
C0107731,2026-07-21 22:50:58.210913,GENERAL,774,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.12,0.65
C0107731,2026-08-09 16:29:50.414414,MORTGAGE_INQUIRY,217,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.82,0.13
C0107732,2026-08-17 13:44:49.945209,GENERAL,248,Asked how to set up autopay for the mortgage.,False,False,False,0.25,0.24
C0107735,2026-09-07 17:05:07.979675,MORTGAGE_INQUIRY,617,Called about refinancing options — wanted to know break-even on closing costs against a 5.17% offer.,True,False,False,0.66,0.18
C0107740,2026-09-10 08:37:10.295966,MORTGAGE_INQUIRY,65,Customer asked what our current 30-year rates look like and mentioned they saw 5.59% at a competitor.,True,True,False,0.74,0.11
C0107741,2026-07-20 13:47:30.558906,ESCROW,783,Question about escrow analysis and property tax increase.,False,False,False,0.0,-0.06
C0107742,2026-07-28 22:48:34.611286,MORTGAGE_INQUIRY,84,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.64,0.22
C0107746,2026-06-20 04:47:12.409185,MORTGAGE_INQUIRY,842,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.75,0.18
C0107746,2026-09-06 21:38:52.596678,MORTGAGE_INQUIRY,163,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.73,-0.29
C0107749,2026-08-21 04:42:14.246822,PAYMENT,370,Question about escrow analysis and property tax increase.,False,False,False,0.0,-0.71
C0107749,2026-08-30 03:11:51.615235,PAYMENT,127,Question about escrow analysis and property tax increase.,False,False,False,0.04,0.27
C0107757,2026-08-09 09:31:20.911595,MORTGAGE_INQUIRY,128,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.8,0.01
C0107759,2026-09-04 14:18:38.357448,MORTGAGE_INQUIRY,374,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.76,-0.24
C0107765,2026-07-20 16:43:50.961560,MORTGAGE_INQUIRY,201,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.97,0.1
C0107765,2026-09-07 07:09:18.544442,GENERAL,445,General question about online banking access.,False,False,False,0.34,-0.26
C0107771,2026-06-25 21:19:38.816753,PAYMENT,107,Confirmed next payment due date.,False,False,False,0.22,0.5
C0107771,2026-07-23 13:47:46.541790,ESCROW,303,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.13,0.21
C0107773,2026-06-22 08:25:46.347554,ESCROW,895,Asked how to set up autopay for the mortgage.,False,False,False,0.22,0.0
C0107773,2026-08-22 10:32:05.096336,MORTGAGE_INQUIRY,579,Called about refinancing options — wanted to know break-even on closing costs against a 5.43% offer.,True,True,False,0.92,-0.04
C0107779,2026-06-26 17:23:25.889947,STATEMENT,407,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.05,0.39
C0107779,2026-07-15 01:41:17.202941,GENERAL,352,Asked how to set up autopay for the mortgage.,False,False,False,0.09,0.36
C0107780,2026-07-13 00:33:54.098554,STATEMENT,871,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.22,0.47
C0107783,2026-07-18 00:53:22.367603,MORTGAGE_INQUIRY,122,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.85,-0.61
C0107785,2026-06-13 09:44:51.222747,GENERAL,183,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.27
C0107785,2026-08-28 13:22:14.545333,MORTGAGE_INQUIRY,435,Called about refinancing options — wanted to know break-even on closing costs against a 5.13% offer.,True,False,False,0.77,0.07
C0107788,2026-09-04 02:00:04.820537,PAYMENT,557,Asked how to set up autopay for the mortgage.,False,False,False,0.06,0.41
C0107789,2026-07-19 16:46:35.606304,MORTGAGE_INQUIRY,221,Customer asked what our current 30-year rates look like and mentioned they saw 5.57% at a competitor.,True,True,False,0.8,-0.26
C0107789,2026-09-05 16:15:56.679765,MORTGAGE_INQUIRY,379,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.63,0.19
C0107795,2026-08-29 08:23:41.931043,STATEMENT,766,General question about online banking access.,False,False,False,0.08,-0.41
C0107796,2026-08-03 07:21:39.119669,MORTGAGE_INQUIRY,841,Called about refinancing options — wanted to know break-even on closing costs against a 5.43% offer.,True,True,False,1.0,0.16
C0107798,2026-08-01 07:56:06.075825,MORTGAGE_INQUIRY,806,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.9,-0.72
C0107798,2026-08-03 19:16:01.431566,MORTGAGE_INQUIRY,727,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.62,0.13
C0107803,2026-06-23 17:32:26.498133,MORTGAGE_INQUIRY,504,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.56,-0.55
C0107804,2026-07-12 23:58:27.014276,MORTGAGE_INQUIRY,874,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.69,-0.15
C0107804,2026-08-27 14:38:44.565982,MORTGAGE_INQUIRY,845,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.41,-0.18
C0107806,2026-07-19 05:55:27.804000,ESCROW,387,Question about escrow analysis and property tax increase.,False,False,False,0.4,0.77
C0107806,2026-09-06 02:44:55.105009,MORTGAGE_INQUIRY,585,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.78,-0.17
C0107810,2026-07-06 00:52:46.984490,MORTGAGE_INQUIRY,510,Customer asked what our current 30-year rates look like and mentioned they saw 5.49% at Chase.,True,False,False,0.78,-0.39
C0107810,2026-07-25 05:57:44.850862,STATEMENT,571,Question about escrow analysis and property tax increase.,False,False,False,0.11,0.56
C0107811,2026-08-09 11:00:26.522070,PAYMENT,428,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.12,0.17
C0107811,2026-08-12 11:49:58.660243,MORTGAGE_INQUIRY,627,Called about refinancing options — wanted to know break-even on closing costs against a 5.59% offer.,True,True,False,0.9,0.47
C0107814,2026-07-05 07:25:40.056360,MORTGAGE_INQUIRY,728,Called about refinancing options — wanted to know break-even on closing costs against a 5.43% offer.,True,True,False,0.64,-0.2
C0107820,2026-06-30 07:06:33.351081,PAYMENT,377,Asked how to set up autopay for the mortgage.,False,False,False,0.0,0.16
C0107820,2026-08-07 16:20:40.183997,MORTGAGE_INQUIRY,571,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,1.0,-0.03
C0107826,2026-08-15 20:59:06.170674,MORTGAGE_INQUIRY,112,Customer asked what our current 30-year rates look like and mentioned they saw 5.14% at Chase.,True,True,False,0.96,-0.49
C0107826,2026-08-20 05:06:43.171159,MORTGAGE_INQUIRY,830,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.55,0.05
C0107829,2026-06-21 12:09:08.434386,PAYMENT,589,Confirmed next payment due date.,False,False,False,0.26,0.1
C0107829,2026-07-17 03:57:51.470852,MORTGAGE_INQUIRY,383,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.99,-0.06
C0107831,2026-07-24 04:02:26.200574,STATEMENT,325,Question about escrow analysis and property tax increase.,False,False,False,0.12,0.16
C0107831,2026-08-01 21:37:49.271262,ESCROW,493,Confirmed next payment due date.,False,False,False,0.3,0.08
C0107833,2026-08-21 06:26:21.988804,PAYMENT,474,Question about escrow analysis and property tax increase.,False,False,False,0.33,0.24
C0107834,2026-07-08 07:03:30.524946,ESCROW,859,Question about escrow analysis and property tax increase.,False,False,False,0.41,0.23
C0107835,2026-07-05 00:04:21.426136,GENERAL,434,General question about online banking access.,False,False,False,0.0,0.32
C0107837,2026-06-20 06:08:28.339670,MORTGAGE_INQUIRY,515,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.66,-0.03
C0107842,2026-08-31 01:00:27.099695,GENERAL,298,General question about online banking access.,False,False,False,0.18,-0.13
C0107847,2026-07-27 13:36:16.001319,ESCROW,97,Question about escrow analysis and property tax increase.,False,False,False,0.1,-0.12
C0107850,2026-07-12 12:03:56.452213,MORTGAGE_INQUIRY,248,Called about refinancing options — wanted to know break-even on closing costs against a 5.22% offer.,True,True,False,0.74,-0.42
C0107852,2026-08-25 10:45:32.023770,PAYMENT,550,Confirmed next payment due date.,False,False,False,0.25,-0.26
C0107853,2026-07-02 23:53:18.490330,GENERAL,482,Asked how to set up autopay for the mortgage.,False,False,False,0.07,0.74
C0107856,2026-07-02 03:19:52.359684,PAYMENT,385,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.27,0.4
C0107856,2026-08-16 07:56:09.651013,STATEMENT,235,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.12,0.17
C0107858,2026-07-11 21:25:54.836630,MORTGAGE_INQUIRY,240,Customer asked what our current 30-year rates look like and mentioned they saw 5.24% at Rocket.,True,True,False,0.48,-0.5
C0107859,2026-08-01 00:53:18.399522,ESCROW,149,Question about escrow analysis and property tax increase.,False,False,False,0.2,0.45
C0107864,2026-08-09 13:56:50.305397,GENERAL,285,General question about online banking access.,False,False,False,0.11,-0.01
C0107874,2026-08-08 11:59:55.174880,MORTGAGE_INQUIRY,295,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.89,-0.12
C0107874,2026-08-14 21:21:00.876951,MORTGAGE_INQUIRY,690,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.85,-0.15
C0107876,2026-06-24 15:09:46.691194,MORTGAGE_INQUIRY,538,Called about refinancing options — wanted to know break-even on closing costs against a 5.27% offer.,True,True,False,0.69,-0.32
C0107879,2026-06-15 01:58:19.063251,MORTGAGE_INQUIRY,146,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,1.0,-0.2
C0107881,2026-06-18 08:39:11.062784,PAYMENT,657,Asked how to set up autopay for the mortgage.,False,False,False,0.0,0.42
C0107881,2026-09-01 22:13:53.912726,STATEMENT,561,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.15,0.03
C0107883,2026-09-02 19:51:59.956187,STATEMENT,621,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.25,-0.12
C0107885,2026-09-04 07:37:25.461817,PAYMENT,389,Confirmed next payment due date.,False,False,False,0.22,0.51
C0107886,2026-07-25 18:28:26.703776,ESCROW,877,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,0.11
C0107887,2026-07-18 23:00:39.929375,MORTGAGE_INQUIRY,581,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.88,-0.1
C0107887,2026-08-12 22:07:05.384900,PAYMENT,603,General question about online banking access.,False,False,False,0.22,0.31
C0107890,2026-07-02 08:03:55.316608,GENERAL,803,Question about escrow analysis and property tax increase.,False,False,False,0.06,-0.11
C0107891,2026-06-20 13:06:15.965353,ESCROW,658,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.28,0.79
C0107893,2026-07-03 14:53:48.736517,MORTGAGE_INQUIRY,670,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.84,-0.01
C0107896,2026-06-27 12:25:20.885056,MORTGAGE_INQUIRY,116,Called about refinancing options — wanted to know break-even on closing costs against a 5.25% offer.,True,True,False,0.79,0.16
C0107896,2026-09-02 16:08:59.237592,MORTGAGE_INQUIRY,656,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,1.0,-0.58
C0107899,2026-06-23 16:40:33.671551,GENERAL,127,Confirmed next payment due date.,False,False,False,0.0,0.27
C0107899,2026-07-13 11:57:07.463078,GENERAL,518,Asked how to set up autopay for the mortgage.,False,False,False,0.16,-0.12
C0107901,2026-08-13 22:02:46.593926,PAYMENT,356,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.12,0.24
C0107901,2026-08-20 09:51:33.091266,MORTGAGE_INQUIRY,346,Customer asked what our current 30-year rates look like and mentioned they saw 5.37% at Chase.,True,False,False,0.82,-0.3
C0107902,2026-07-25 04:17:35.254748,GENERAL,893,General question about online banking access.,False,False,False,0.06,0.66
C0107903,2026-06-18 03:19:36.866029,MORTGAGE_INQUIRY,486,Customer asked what our current 30-year rates look like and mentioned they saw 5.19% at Rocket.,True,True,False,0.73,-0.16
C0107903,2026-07-26 20:51:08.934099,GENERAL,94,Asked how to set up autopay for the mortgage.,False,False,False,0.28,0.63
C0107904,2026-07-13 07:01:22.516081,PAYMENT,712,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.3,0.48
C0107904,2026-09-06 19:58:27.385589,STATEMENT,210,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.17,0.1
C0107912,2026-06-21 08:48:46.415455,MORTGAGE_INQUIRY,280,Called about refinancing options — wanted to know break-even on closing costs against a 5.42% offer.,True,False,False,0.73,-0.03
C0107912,2026-08-19 18:12:54.845743,MORTGAGE_INQUIRY,548,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.7,0.27
C0107916,2026-06-29 10:21:10.308852,ESCROW,790,Asked how to set up autopay for the mortgage.,False,False,False,0.0,0.65
C0107916,2026-07-05 14:25:01.955991,ESCROW,716,Confirmed next payment due date.,False,False,False,0.26,-0.35
C0107921,2026-08-27 18:37:07.516931,STATEMENT,231,General question about online banking access.,False,False,False,0.1,-0.21
C0107922,2026-06-23 04:27:29.045908,MORTGAGE_INQUIRY,785,Customer asked what our current 30-year rates look like and mentioned they saw 5.51% at Rocket.,True,False,False,0.6,-0.25
C0107922,2026-08-26 16:57:46.601332,MORTGAGE_INQUIRY,749,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.87,0.72
C0107927,2026-08-09 18:54:42.868604,MORTGAGE_INQUIRY,654,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.84,0.02
C0107927,2026-08-30 02:26:16.618052,STATEMENT,503,Question about escrow analysis and property tax increase.,False,False,False,0.22,0.15
C0107932,2026-06-26 02:53:50.583510,ESCROW,894,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.28
C0107939,2026-08-26 03:56:04.622626,MORTGAGE_INQUIRY,500,Customer asked what our current 30-year rates look like and mentioned they saw 5.53% at Chase.,True,True,False,0.74,-0.31
C0107941,2026-06-19 22:17:23.951127,MORTGAGE_INQUIRY,702,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.62,0.28
C0107941,2026-07-09 04:56:56.632295,PAYMENT,370,Question about escrow analysis and property tax increase.,False,False,False,0.12,0.19
C0107942,2026-09-01 09:37:32.305349,STATEMENT,425,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.07,0.81
C0107945,2026-07-04 11:54:25.903508,MORTGAGE_INQUIRY,221,Customer asked what our current 30-year rates look like and mentioned they saw 5.45% at an online lender.,True,False,False,1.0,0.08
C0107945,2026-07-18 20:34:11.570753,MORTGAGE_INQUIRY,347,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.96,-0.15
C0107946,2026-06-13 07:37:20.903630,MORTGAGE_INQUIRY,582,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,1.0,-0.28
C0107946,2026-08-26 00:45:41.517533,GENERAL,321,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.4
C0107947,2026-07-11 19:55:46.401027,MORTGAGE_INQUIRY,331,Customer asked what our current 30-year rates look like and mentioned they saw 5.18% at an online lender.,True,False,False,0.78,-0.39
C0107949,2026-08-04 21:50:53.919043,MORTGAGE_INQUIRY,108,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.84,-0.38
C0107958,2026-08-10 13:49:15.133189,MORTGAGE_INQUIRY,815,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.55,-0.47
C0107961,2026-07-15 13:28:30.575718,GENERAL,302,General question about online banking access.,False,False,False,0.1,0.36
C0107961,2026-07-29 23:17:40.300599,MORTGAGE_INQUIRY,510,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.74,-0.26
C0107972,2026-07-28 20:13:15.010514,ESCROW,267,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,0.11
C0107972,2026-08-02 05:52:14.671678,MORTGAGE_INQUIRY,158,Called about refinancing options — wanted to know break-even on closing costs against a 5.22% offer.,True,False,False,0.8,-0.41
C0107973,2026-07-06 06:25:47.952450,GENERAL,587,General question about online banking access.,False,False,False,0.1,0.23
C0107973,2026-08-20 10:28:41.211992,MORTGAGE_INQUIRY,531,Customer asked what our current 30-year rates look like and mentioned they saw 5.37% at Chase.,True,True,False,0.68,0.07
C0107976,2026-06-22 22:46:33.110535,STATEMENT,150,General question about online banking access.,False,False,False,0.35,0.08
C0107978,2026-07-26 13:39:19.087587,STATEMENT,636,Question about escrow analysis and property tax increase.,False,False,False,0.04,0.06
C0107984,2026-09-06 18:46:01.597429,MORTGAGE_INQUIRY,228,Called about refinancing options — wanted to know break-even on closing costs against a 5.46% offer.,True,True,False,0.83,0.25
C0107985,2026-07-01 09:27:23.576218,STATEMENT,509,Confirmed next payment due date.,False,False,False,0.33,0.15
C0107985,2026-07-04 06:42:15.368636,GENERAL,192,Confirmed next payment due date.,False,False,False,0.13,0.01
